facility_name,facility_id,facility_type,street1,street2,city,state,postal_code,country,latitude,longitude,phone,contact,url,begin_date,end_date,begin_time,end_time,eligibility,documents,cost,currency_code,notes,file_start_date,file_end_date
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2013-12-16,2013-12-20,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2013-12-23,2013-12-27,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2013-12-30,2014-01-03,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2014-01-06,2014-01-10,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2014-01-13,2014-01-17,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2014-01-20,2014-01-24,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2014-01-27,2014-01-31,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2014-02-03,2014-02-07,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2014-02-10,2014-02-14,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2014-02-17,2014-02-21,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2014-02-24,2014-02-28,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2014-03-03,2014-03-07,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2014-03-10,2014-03-14,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2014-03-17,2014-03-21,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2014-03-24,2014-03-28,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html,2014-03-31,2014-03-31,9:00AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2013-10-01,2013-10-04,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2013-10-07,2013-10-11,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2013-10-14,2013-10-18,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2013-10-21,2013-10-25,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2013-10-28,2013-11-01,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2013-11-04,2013-11-08,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2013-11-11,2013-11-15,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2013-11-18,2013-11-22,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2013-11-25,2013-11-29,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2013-12-02,2013-12-06,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2013-12-09,2013-12-13,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2013-12-16,2013-12-20,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2013-12-23,2013-12-27,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2013-12-30,2014-01-03,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2014-01-06,2014-01-10,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2014-01-13,2014-01-17,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2014-01-20,2014-01-24,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2014-01-27,2014-01-31,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2014-02-03,2014-02-07,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2014-02-10,2014-02-14,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2014-02-17,2014-02-21,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2014-02-24,2014-02-28,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2014-03-03,2014-03-07,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2014-03-10,2014-03-14,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2014-03-17,2014-03-21,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2014-03-24,2014-03-28,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #5,5,District Health Center,1900 N. 20th Street,,Philadelphia,Pennsylvania,19121,US,39.983126201393,-75.166944976535,215-685-2933,,http://www.phila.gov/health//AmbulatoryHealth/hc5.html ,2014-03-31,2014-03-31,1:00PM,3:00PM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2013-10-01,2013-10-04,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2013-10-07,2013-10-11,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2013-10-14,2013-10-18,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2013-10-21,2013-10-25,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2013-10-28,2013-11-01,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2013-11-04,2013-11-08,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2013-11-11,2013-11-15,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2013-11-18,2013-11-22,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2013-11-25,2013-11-29,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2013-12-02,2013-12-06,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2013-12-09,2013-12-13,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2013-12-16,2013-12-20,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2013-12-23,2013-12-27,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2013-12-30,2014-01-03,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2014-01-06,2014-01-10,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2014-01-13,2014-01-17,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2014-01-20,2014-01-24,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2014-01-27,2014-01-31,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2014-02-03,2014-02-07,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2014-02-10,2014-02-14,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2014-02-17,2014-02-21,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2014-02-24,2014-02-28,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2014-03-03,2014-03-07,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2014-03-10,2014-03-14,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2014-03-17,2014-03-21,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2014-03-24,2014-03-28,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
Health Center #6,6,District Health Center,321 W. Girard Avenue,,Philadelphia,Pennsylvania,19123,US,39.9702146737375,-75.1418828894397,215-685-3803,,http://www.phila.gov/health//AmbulatoryHealth/hc6.html ,2014-03-31,2014-03-31,8:30AM,11:00AM,Must be a resident of Philadelphia,"Bring proof of identity, proof of Philadelphia residency, and insurance card (if applicable)",0.00,USD,,2013-10-01,2014-03-31
